E_dt,E_e,PR,map,model,p95_dt,p95_e,perturbation,severity,sim
0.8405021052356768,1.1847867595290846,0.42857142857142855,jungle,vit,1.1115735279090408,3.296598299999999,sample_pairing_filter,2,udacity
0.8718346332291004,1.0360323310328523,0.14285714285714285,jungle,vit,1.1093256244914724,3.2066072585714274,sample_pairing_filter,4,udacity
0.8883222535401311,0.8770653849487359,0.42857142857142855,jungle,vit,1.12086411677423,2.6409985928571422,saturation_decrease_filter,2,udacity
0.9876369072872685,0.9028561352893499,0.14285714285714285,jungle,vit,1.1786094806006737,2.608305996428571,saturation_decrease_filter,4,udacity
0.8061379434387677,1.1268854687668828,0.14285714285714285,jungle,vit,1.0525392696083824,2.770374128571428,saturation_filter,2,udacity
0.7692575072096265,0.9352955762908336,0.0,jungle,vit,0.9568014313874524,2.9507854357142853,saturation_filter,4,udacity
0.9764753080264718,0.7797010463006879,0.14285714285714285,jungle,vit,1.1384666960060437,3.072970197142857,scale_image,2,udacity
1.1086314964176094,1.381961475850193,0.0,jungle,vit,1.4265928334943367,4.507423528571428,scale_image,4,udacity
0.8249041758908835,1.1328485086481286,0.2857142857142857,jungle,vit,1.0858644996845506,3.1556203928571414,speckle_noise_filter,2,udacity
0.7850645316524502,0.9563952385833823,0.2857142857142857,jungle,vit,1.0377071381302987,2.8668192642857138,speckle_noise_filter,4,udacity
0.8429734398324723,1.111969707995792,0.14285714285714285,jungle,vit,1.0549494421471,2.9606776428571426,splatter_mapping,2,udacity
0.9110049990194462,1.046010763249379,0.0,jungle,vit,1.20345517021488,3.9739985999999994,splatter_mapping,4,udacity
0.8240545465475979,1.0581673284700386,0.42857142857142855,jungle,vit,1.1015868021409703,3.3539819428571422,static_object_overlay,2,udacity
0.7871799481120341,0.974493288523923,0.2857142857142857,jungle,vit,0.9802255574636727,2.714681642857143,static_object_overlay,4,udacity
1.0226254976379023,0.41456996699175747,0.5714285714285714,jungle,vit,1.1523306739745203,1.706782662857142,translate_image,2,udacity
0.9732076370281976,0.43089655790777937,0.5714285714285714,jungle,vit,1.0897827734375587,1.9298488038571424,translate_image,4,udacity
0.8138391537803249,1.0515980071079443,0.42857142857142855,jungle,vit,1.058684182523857,3.1252013428571424,white_balance_filter,2,udacity
0.8461206590888543,1.1067739762430515,0.42857142857142855,jungle,vit,1.1416583392347677,3.320481035714284,white_balance_filter,4,udacity
0.7845536935614377,1.1299189071872449,0.2857142857142857,jungle,vit,1.0527591302575838,3.443951749999999,zigzag_mapping,2,udacity
0.7858782065456519,1.1094567607558068,0.5714285714285714,jungle,vit,1.0757030485127121,3.0923614357142855,zigzag_mapping,4,udacity
